,index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
14,patient1_B10,0.027202459531766848,-0.0052799559786480136,0.07912180368750549,0.04016199029083622,-0.04250015798991166,-0.008555610906412353,-0.004200056961705448,0.036373916742272014,-0.03903088173655546,-0.034677256291502236,-0.030681384478713294,-0.025217346203737823,-0.016800944760103652,-0.006587081529801113,-0.01693327792887232,-0.0010556721177166217,0.0048819548703823955,-0.013616055609326452,-0.018531642601308466,0.0097835688898102,0.01465931838261542,-0.01274956848135298,-0.016112063945274337,-0.021343130065853484,0.008396570352549591,0.004044282533231167,0.016457727918104813,0.013487316308304065,0.010076091856714393,-0.006031650514356375,-0.011227533947093951,0.020618296137038566,-0.01406347646606615,0.011148093419429713,0.012324770554773495,-0.021949196530376906,0.001811275821881985,0.004137975317138005,0.03041402825026089,0.008798331410083612,0.011155171448720433,-0.00783152319113951,0.02857548116155136,-0.008228157375591995,-0.017829240196599642,-0.0039131907905739375,-0.022161863144682402,0.012950323230863531,-0.016188359419332398,-0.011185277669166369
15,patient1_B11,0.039810579965393764,0.033492972033085655,-0.028496680607789673,0.0032847834969637005,-0.009060875374651878,-0.0038832120913661204,0.0012818240908018287,0.007025058870952905,0.0034548556174993717,-0.021074926359900954,-0.02562789129078208,-0.013700307358981997,-0.008325753788524565,0.030911267133009106,0.008079645759188389,-0.04652574860479078,0.042375867283504995,-0.03303080420833171,-0.017879936800026232,-0.015567069718896527,-0.0039852099937051355,0.01963679410431506,-0.004870263913426127,-0.04309585273852358,0.005769035757440667,0.054784539797093704,-0.010291224801660915,0.014694030964622004,0.02013310887334016,0.027006984183432343,0.006076395687979126,0.00035629248415462917,0.017419752317194566,0.011928385968470727,0.02252297450426427,0.01426325366379806,0.003970898417661629,-0.010335334808776587,0.024226455399646,0.006738418943394506,0.019541818701462862,-0.0151237226915496,-0.01951237909084035,-0.0073421217730832,-0.014598238817754896,-0.008011829051874798,-0.01577484316864438,0.031170771706894432,0.017917238201455153,0.01759641014074842
16,patient1_B12,0.028883757761683313,-0.007579465208388806,0.07524084278445325,0.030175276595155495,-0.027753111403919332,-0.005900759371446071,-0.009797193854343234,0.030524386782135142,-0.03251589488440801,-0.005891097226911588,-0.015964498332712535,0.00035277588896399773,-0.030169495288328813,-0.011797116891129304,-0.018870883420408525,-0.0055313670399558465,0.002025514476674656,-0.03493891926043939,-0.0072975475163518,-0.0022803494241140695,-0.007350176985999509,-0.0007379187482314628,-0.022733854898113578,-0.020197506586487092,0.01823173241240008,-0.002897813560617517,-0.004076551475835492,0.016524900114071695,-0.011595074929028172,0.006903149489768229,0.002906483645624832,-0.008876776824266429,-0.007785810618912011,-0.0053873867079334715,0.0007993568454425944,-0.006111764185613225,-0.005202023201691253,-0.0023255536042774572,0.001005318893057168,-0.02520311634144229,0.009153036869855509,0.0026477317322810886,0.027721074394858162,0.011096845140480649,-0.012359191089340095,0.0044089217088618595,-0.012606397720699838,0.0010266027137866302,0.00028226946567281143,-0.0031955449670341587
17,patient1_B13,0.041334898191663305,0.025465809183324473,-0.014775838844204962,0.0029520129693375507,-0.004227458248781331,-0.0022503001046713144,0.0006371769213615178,-0.015859121742459542,0.0024565132127159347,0.004246111502872457,0.002691197582797791,-0.007091893250044621,-0.029731918790934595,-0.0320684814398605,-0.017339686508448054,-0.005878688045642023,0.016296086315184543,0.028073457445067194,-0.009033585669776936,-0.013174721449572055,0.028610214514951465,-0.002272524559401189,0.02107202600390602,0.005621634858836631,-0.01119523983237745,0.022172873048793545,-0.01021920250404816,-0.008348937174328818,0.030958405949557462,0.0034418826216874848,-0.013484401662113055,-0.020207719622705192,0.003661426600009959,0.00129697046411415,0.011917950381579097,0.011603958456324283,-0.004865456416032067,-0.005631785367611871,0.005914229413301152,-0.017893888867790548,-0.0008029833314705795,0.026642518747701124,-0.011043059678874619,-0.00030167692551926373,0.019152890976652324,0.011658631420457385,-0.021682792580087772,0.008494795578017824,-0.002867088757645529,0.020338487090413145
18,patient1_B16,0.03609654185894928,0.005191710492399243,0.011499245316576106,-0.0031905651315427257,0.0035310800851745382,-0.007728028503944515,0.008439454625225521,-0.0956885724679273,0.09570768345357908,-0.01720110118818165,0.0007486685589965882,-0.04650375172280292,-0.018971924382576562,0.0029787273605050724,-0.02610224288710781,0.0007750647501340276,0.023747846318877136,0.05499735028343118,0.029634893676869195,0.0008053874165896015,0.03007147904159377,0.021526806374133043,0.05050164456210706,-0.003992419641111216,0.03008316848495389,-0.007040746963955729,-0.017197407394930753,0.04159358953777552,0.02576652804437679,0.057462277228184006,-0.030694532513206346,-0.0212195190209127,-0.003143863950445304,0.038285722358727195,0.07018325301220539,0.019519312243177475,-0.010409062825322158,-0.004677210210304893,0.07887841350125777,0.01402283164838079,-0.022813524772610453,-0.026371301588874095,-0.022444414830421987,-0.03248962442647845,-0.0400742870793104,-0.02361561341627198,-0.0076064814826411285,0.05147941952812563,-0.03950198848963044,0.028669731185946002
19,patient1_B17,0.03209055819411687,-0.0016722992117379832,0.05844104473010371,0.026134948420523673,-0.026450046331731168,-0.002360614959521629,0.0005733608811522246,-0.015047616569247448,0.013828679563940393,0.009643764209011873,0.0018942990106901318,0.018465819455448694,-0.0173541239437553,-0.026864400689830963,-0.0038271324381148448,-0.020186050768782205,0.010512394631764017,0.0016916035067327895,-0.008148795505903531,-0.007575751354131872,0.019357734872614833,0.009744050083128798,-0.004684025118196694,0.0008519162284048591,0.002308945456510213,0.02605862537637901,-0.014885981895049784,0.0038147583814240552,0.036209316320755795,0.016473024085747152,-0.008719132990961262,-0.02437013489034729,0.011812606110698266,0.00462706670317808,0.0018118145870521598,0.00829025001315351,0.012100942036750788,0.008512401976431763,-0.017223781503880195,-0.02205709744725369,-0.0010916731847805119,-0.005216112820222273,0.001842157524539625,0.018745533688451037,0.03883426933212561,-0.0008375643791093286,0.005646168764588853,0.0067473684679215115,0.008845717942879229,-0.000211307960974554
20,patient1_B18,0.03091390906094459,-0.003897148914163325,0.07470226460691366,0.034048589333011005,-0.03446898289137993,0.002047986315915718,-0.007679820222894071,0.017177618066923306,-0.014206910120936138,-0.013755120497811576,-0.012240218292344805,-0.007646963103657513,-0.016687511022225977,-0.02051770936873335,-0.019521985239329923,0.010693205027085494,0.006749187285020636,0.001026939652765,-0.003995118604707246,0.011604556412555684,0.013676426397296418,-0.003094530528043403,-0.019310468003100552,-0.004946549993080793,-0.0033051018749242437,0.0065451810023063614,-0.007883441376312535,0.004532258332311824,0.019112558953391822,0.0011943710241297547,-0.0037816358467098973,0.002511174386416439,-0.013425965440261796,0.003830450928311152,0.00357200767560821,-0.014705047053593195,0.019864468676146423,-0.004024070316029485,0.01320611542480492,0.0008159018436366936,0.0019310247866072263,-0.015897891875587034,0.0192447841567257,-0.01756580831871734,-0.004489571746662194,0.008236920557985849,-0.015029905967482441,-0.02557457102189462,0.0030378363828111148,-0.011724760071276886
21,patient1_B21,0.041473217976734957,0.03150093979545228,-0.016338880606225927,0.008457794581789604,-0.00745573421544122,-0.0003771949585156354,-0.0019999928198369595,0.0021677848504393937,-0.005955974362327097,0.030656573657161706,0.017529394826237624,0.028482167331089252,-0.007034008907389698,-0.014966006944919216,-0.0540435877864596,-0.023207996035576002,0.03342623902092616,0.007585550961809604,-0.00015568513996787933,-0.004386872942007723,0.00018318776834263953,-0.028940253554575836,0.016290993182407797,0.016436003648722018,-0.02275882417697634,-0.03807604034771581,0.009765414049918677,-0.010608606711566309,-0.014486814533460764,-0.01863047089830137,0.019406224164089294,0.008619692359501876,-0.031767484668168706,-0.010909898573573109,-0.05107179534549403,-0.009271064002398827,0.010753357536213405,-0.037468040252977466,-0.03385731871443667,-0.02506154592738519,0.01850470286403841,0.0026467338476465507,0.007610870149693032,0.01739193763386949,0.01050557354995787,0.015031156486610311,0.0023886968446466526,-0.0136939613693021,7.327436599647197e-05,0.023126592319127746
22,patient1_B22,0.02617924428849211,-0.006337634394668369,0.07429014499228372,0.037796116909763734,-0.04476095583719838,-0.015256073168426724,0.0008662018028807737,0.024342262259055513,-0.041747211884035754,-0.03700432710179459,-0.045723891163529685,-0.022912505620129753,-0.03066944839704318,-0.004938783651005937,0.026152013897699736,-0.011145204504352975,0.001344198602298845,-0.033706105674459454,-0.017956757578229156,0.02531420272569161,0.02797286961396024,0.0005330004979715156,-0.0460281204523805,-0.007297367415768375,0.017841855318462736,0.014527855042056044,-0.0100073820025917,-0.02345066363280014,-0.0007050492352388082,0.015861599737928903,-0.009629126297386584,-0.01586854507886473,0.014643497834152131,-0.007054891348375841,0.019735257850400395,-0.005882986087975189,0.01478356101242115,0.027070261864512085,-0.02028627103417707,0.009969115275156508,0.0036977856320708244,0.014330795005115004,0.026280483159018934,-0.028127763044148178,-0.01934494342354492,-0.006654339965833078,0.018673525844319146,0.013068789795776671,0.006186486035085421,-0.008796754954596657
23,patient1_B24,0.0286319702145714,-0.0018159716264767689,0.0791080018968599,0.04677245018040155,-0.05311682705972288,-0.019175215701435377,0.000956662190209102,0.020305479315010005,-0.03387202477396738,-0.024374454760535274,-0.026261416752770838,-0.029184456363259136,-0.02158736974739867,0.03008581087964571,0.0004984876999816587,-0.006654166910095406,0.01837518303792266,-0.00015177005151882384,-0.007555135587860083,0.0211657289807646,0.01987919611729875,-0.00034078514571667974,0.004785327231732769,0.02988176920196479,0.03555873034461549,-0.02427343014579096,-0.012208371851704553,-0.03113936762353705,-0.04319514682157991,0.023613271881301058,0.0010713526982293596,0.00892879252586655,-0.017782384092619487,0.0029596485306028287,-0.010696347993080883,0.024796555603921584,0.011538492930568809,0.014959621747203066,-0.030528792645432613,0.013535904794500802,-0.023426392068675715,0.004102566320917095,0.006476012749101218,0.0012260518841210018,0.023627185018485642,0.0011432375688324543,0.019644860423266304,-0.006025876816373643,0.004093634670350601,-0.010482480870012488
24,patient1_B3,0.02706761657972706,-0.014728648649156356,0.026794957904163884,-0.004920444940068631,0.005688366740236682,0.007796129748979151,-0.0040303456116666195,-0.04112373190879391,-0.01376024857848366,0.013061689173333797,-0.0224328692480025,0.06869129283233126,-0.06646998564158144,-0.0858205278559797,0.0681005943926823,-0.058196471889272856,0.17277879094398324,-0.007683581960222493,0.05828824023885086,-0.024199871499553695,-0.032341026342846975,-0.1159761898908191,0.023886375022869503,0.02576901424753776,-0.1507936439810632,0.024247633098844895,0.01171688617747738,0.05479694736819138,0.004013851164487102,0.0005323678207330773,-0.12325662250434885,0.046121670900365876,0.061595026500987665,0.19695096888461572,0.00469035545441752,-0.0608970451226501,0.03914821273344452,-0.1017793419165868,-0.04315519104688751,0.05185213866228759,-0.16945604562613265,-0.18361394928468988,-0.08292048764324007,-0.0028036161796729407,0.09976563120254413,0.06733027171282857,0.1009790996414503,0.15463103313213103,0.0443799302110731,-0.13665183482605373
25,patient1_B4,0.02746432124851179,-0.006305769099735794,0.07905884186980737,0.036204964836171555,-0.03964588746606299,0.006608649992554266,-0.010653327521149369,0.029272115727853088,-0.03784145580951086,-0.016835797563846067,-0.01730985952613253,-0.015181266747127503,-0.01817839152152346,-0.01737171934745338,-0.013926296123624424,-0.00634314654754826,0.00682976327816946,-0.027875279834461107,0.009811520623389785,0.0009497631082494611,-0.012706235130315088,-0.020332148260326574,-0.014751489097273172,0.00045335613081841147,0.014056470776772446,-0.026263975201788522,-0.00988167860944154,0.013545013383033112,8.24373722700351e-05,0.014944849002737464,0.0021115178993681427,-0.0012350053723864515,0.017993742934577908,0.0018726940285848487,0.014687225338700385,-0.019990939630042674,-0.006423095882312961,-0.006655781450975554,0.003326258156743935,-0.0039548385368225044,0.023727692849504347,0.031339171425220975,0.027448412637225316,-0.019136604673917385,-0.011892842202090137,0.0222426834700188,0.0013496865103931712,0.01770823523611595,-0.0011383793952392698,0.04082085616610896
26,patient1_B5,0.02927189115573635,-0.004122738539163378,0.06441623386443705,0.025447873002433178,-0.021700595552448798,0.005454033330824931,-0.002645164393039297,0.005503181894053041,-0.013000064802747183,0.01090847812808723,0.0003062307732260741,0.026403174745386084,-0.02053786857091092,-0.052694304883926,-0.0063999383930250274,-0.024281306971585714,0.016197525472393868,-0.027825980106246706,-0.024180146743068644,-0.013538491731365634,0.011899581505822415,-0.014616197597191561,-0.0195331729899991,-0.02287946927051338,-0.048774726661137593,0.024899592919498895,-0.0142324088763088,0.013874264966635776,0.052451141807262534,-0.02372087766126237,0.0027421436578993663,-0.04055693202013163,0.009810107614163333,-0.022633988134519015,-0.019644012342475647,-0.010194987155458603,0.015680302966286468,7.196056070828865e-05,-0.013195968819562408,-0.014952829780203503,-0.008826331471990875,0.024647803521285455,0.0072025560495387365,-0.017243979547582944,-0.0029287066099000585,0.03679642252291252,-0.002856181535673254,-0.012030484244112216,-0.011328971939722866,-0.01887697206553041
