,index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
10,patient5_B14,0.04502998160754772,0.026532479724466686,-0.005807104935092617,-0.005803984940389831,-0.010031979444302735,0.03471276610648889,-0.015107717629039345,-0.006596515038656069,0.026015040761846617,-0.02328386865858599,-0.03985304547105103,0.03597253428341533,-0.05616751640346106,-0.01679493813123346,-0.01916218466238919,0.018651517471774147,0.019449788202166352,0.009770734183457393,-0.032073186861274285,0.0036657523121977017,0.014241008504291617,0.013664866014174413,0.021749720418553355,-0.010274980457981428,0.014921679445188157,-0.033170031241030254,0.0063656992035277,0.01604179850734027,0.015169834442538966,-0.0014430219956654872,-0.0066045937533663075,0.02213739388794431,0.0025339004325714656,-0.01777702178372211,0.07096889469348863,0.03266774596850624,0.009074601759521149,-0.007267061223105595,0.008004145523360727,-0.0012359235149321307,0.0027048814666624085,-0.011555950720035353,0.06173073428425491,-0.021252963218752023,-0.005493079753180032,-0.03191571660768331,-0.002635301087132434,0.0328681604624446,-0.016659145889366105,-0.06567562298206588
11,patient5_B15,0.044631982446078605,0.03163952429551154,0.006622081986875936,-0.039787371163914155,-0.03834194014137288,-0.0035663005386359905,0.002301371794871415,0.012912630971599944,-0.021603525648465353,0.08181578064351054,-0.00047166284907960423,0.018554772682795533,-0.03550036662457224,-0.02246909520364011,-0.036210501864133264,-0.021202173270839387,0.010020592343412951,0.022357048535998313,0.00044351909593626595,-0.010197580995960177,0.02160903358138689,0.01666082371971871,0.010601905334468845,0.003805112079799993,-0.02357832234325553,-0.00024897925462779354,-0.016315641338984197,0.028666398385340405,-0.030267172327950665,-0.011678670493510759,0.020534175719903014,-0.013393485631166251,0.01287284845958264,-0.0037904937524306506,0.006499632179301627,0.0026813325037705065,-0.01840704034369181,0.02132787606307541,0.015342257674952195,-0.0022177420484997276,0.0022147450985985084,0.004185207726100109,-0.007114365976718307,0.016107070258335947,0.03262572228698531,-0.033839216613996775,0.008026475242194095,0.008819643864678095,0.02140183180549631,0.00933849847646834
12,patient5_B16,0.04386523634929036,0.03131412182115398,-0.011413455255292491,-0.011929517156368863,-0.03157384901537139,0.03430751130391745,-0.01746933216467262,-0.00851997002995279,0.019320267088337978,-0.026227813174882708,-0.03496497510390538,-0.021534197063950742,-0.029368798827340073,0.0014365918998435765,0.01085251473419579,-0.019252744241833486,-0.007304133145189259,-0.01654798356927808,0.010579804099034357,0.03301709074639459,-0.017161067298664238,0.0009361445286469457,-0.007952173355630771,-0.0005296251508479608,-0.004964116723147179,-0.05365170823099922,-0.006916695291720655,0.00551500112657891,0.03585410131094582,0.036820614503651386,-0.033235229792069824,0.005666221769499083,-0.028648947420132808,-0.0007108687833665924,0.027471009258780738,0.03563073924444446,-0.03837703413627175,0.0005585818481528215,0.01182375727131169,0.009427104467786954,-0.04446297568722804,-0.016173726901210612,0.025860521422673335,-0.008855697049752255,0.0028733280755964055,0.04001791192142291,0.030391752032470375,-0.003855020955128855,-0.031248163713828287,-0.005138496511664316
13,patient5_B18,0.04170293421895754,0.020333031575943256,0.004998778493880246,-0.0009610426090472376,0.00722686959247783,0.054558978520339335,-0.02720099227177295,-0.011145433320846207,0.04656758902584893,-0.01837880939682779,-0.0884696604334071,0.1067689744513321,-0.04834791689656148,-0.05537778698361695,-0.03368052326675652,0.012001586654667754,0.07715724282683536,-0.008222137506051611,-0.05286271383736742,-0.03612401695063773,-0.042312702200947266,-0.02485891475591645,-0.025446245304644212,0.04180050751178331,0.019571818590544413,-0.014360188726912878,-0.027145282335581288,0.0742871473350578,-0.024751949554754817,-0.0320069295600908,-0.02478946888865905,0.07493320078699996,0.08496294012477265,0.0487180619822738,-0.004674093760811877,-0.035650489678736165,-0.06517488181904948,0.08436747952905822,9.956232330005522e-05,0.02590836173041254,0.013885429310913366,0.07392060041329103,-0.023303563098752225,0.06555143419774798,-0.00199932421868777,-0.06155007899838037,-0.022001119433912156,0.04646619093293352,0.025313599204054543,0.012852929212830273
14,patient5_B19,0.04515505643726164,0.039587031868159296,-0.019313792445667645,-0.01026215483923146,-0.026896442251798526,0.011132472532291623,-0.008043249875310458,0.0019909448103215877,0.004636504112399373,0.004340444637177889,-0.021646026386377942,-0.028575455722481123,-0.011209274359712923,0.00778754835935534,0.01565258198418449,-0.016144585392776117,-0.011569265791314277,-0.028682227631006384,0.002540335286607576,0.0050724789236419685,0.01382152411880365,0.018626006642162636,0.002363183731359861,0.008118037436219512,-0.008372275088604055,-0.016136604754140953,0.015183353437078382,-0.011197887405987914,0.023958156599764295,-0.008425643203049445,0.013054187490493604,0.020078390583908617,0.03810589754609892,-0.001998617061756309,0.01558154900978411,0.01991130247744118,0.002623045984932708,-0.01618292320414013,-0.011377321206419846,0.01385988046100481,-0.0029769826503556057,-0.002949525835051088,0.03940811376108017,0.013009389054777776,0.010400847024871747,-0.008164328803586234,0.025604451722516113,0.014256119693058095,0.01930940315903514,-0.005938148020317705
15,patient5_B20,0.026749748596275713,-0.0014502871692819556,0.033936211587815734,0.014323396893977484,0.09826447985106587,0.135445420811658,-0.05521983921357409,0.027780175497841727,0.008025014456677042,0.14130135315580797,-0.10091296274484528,-0.1141546036986168,0.03537752069140745,0.013640960119240287,0.05103113010944417,-0.052512809228061286,-0.04213552107617005,-0.1254736698873457,0.048744659928553244,0.07198593070167734,0.034378058289101725,0.044443003773721484,-0.07985757358382152,-0.05565594061734299,0.01959764268815812,0.019904187811785417,0.012685108418879494,-0.05219284188249543,0.057448487304739886,0.024363526353420685,-0.015685435678301017,0.05810025000442748,-0.018979078296257158,-0.010763752250087508,-0.008897272466573741,0.03918351322255115,-0.039681893033882594,0.04459865493545908,0.03158418815151738,-0.03031604706942427,0.05321000681914417,0.012308251274258147,-0.03488411115954108,-0.01692149559234916,0.03455942092642892,-0.027560150591841345,0.03012787652289218,-0.06811527633424405,-0.05705894685790174,-0.008081954258786082
16,patient5_B23,0.040166379099684214,0.02789931976440494,-0.015927046487687183,-0.007156633694810393,-0.025194953363062718,0.011705052773086427,-0.015406083583083284,-0.014007243629651818,0.006964306936788226,0.018311533782872556,-0.03434789855243724,-0.013102483603438167,-0.033492407741996785,-0.008120476961548091,0.035129095799571484,0.0012624703379373256,0.0024585416707155394,0.051768584195174265,-0.013873375529343833,0.06461389262763806,0.02642133137704358,0.03718578303486192,0.06269069411910028,0.01651538168630181,-0.05573777092515277,-0.062450607048888655,0.02214569519335332,0.07608617996019504,0.005238910074533055,0.04387605852050291,-0.08837694178481581,-0.003964398938269749,0.09331773909886057,-0.019104173158106336,-0.25795957113155604,0.01981235645443787,-0.0400798480775614,-0.04004097836962961,0.04648805489812246,0.07904133398212612,0.11052823045158444,0.007343102786142213,-0.017673373057631926,0.0395279317888805,0.07318958595637595,0.035679759870129,-0.006186321944795863,0.03660867512538779,0.010857760516332953,-0.012359476274884752
17,patient5_B24,0.0444834574389069,0.02801638889468969,-0.011952430452728889,-0.007366547341036694,-0.014361706691375039,0.043831151067155974,-0.015139389932024624,-0.018508173521263258,-0.006828947559105391,-0.020092832550661598,0.021633188501579616,-0.012975048649272371,-0.029926185836229052,-0.034346416984046176,-0.02718237826057658,0.00648670475086294,0.021451864009617783,0.0426972447433925,-0.03766672936966957,-0.006014888190091623,0.03394543824294649,-0.032492800424355844,-0.03553610002753488,-0.014436137430480549,-0.0159081172089296,0.02914899805763791,-0.035434300581917516,-0.02669606790096122,0.0021229109292462502,0.04042777943826959,0.02458555323288032,-0.007225670482960284,0.05156032575435994,0.02277999680267817,-0.017851127430909778,0.006670368249478293,-0.001696606703106402,-0.007517259612831319,-0.030960716002860385,-0.025577761317905075,0.05141464383750632,-0.033535757759224634,0.03927490311134749,0.03734620809651771,-0.006060459270546074,-0.005043419592488273,-0.007022073296536827,-0.023563162565198203,-0.008725143743695882,0.03072322001431433
18,patient5_B3,0.04511283452695063,0.03663057682263316,-0.011830513680040913,-0.0065302899644190315,-0.015532353990687267,0.03573486644322504,-0.015939117642839576,0.0035018775751313293,-0.00012853310497622662,-0.03101221923934351,-0.005643895213109592,0.024724329416073054,-0.00987640594539555,-0.0025958732313634937,-0.004384886022689233,-0.020944504009552837,0.01599733728002821,0.0021611348096892474,-0.000668211710131425,-0.007185076978372634,0.011989525012390354,-0.012543854061724593,0.000734542875247834,-0.0012488614646456791,-0.004915524667943965,0.0034970066622993278,-0.02302060752411261,0.016615746691577782,0.004256193587907922,-0.0005525387924104015,0.005816949023155719,0.0003819510945897067,-0.012753952014558104,0.0009508522360254241,-0.002862319183999305,-0.02800881207978404,-0.010362958440220204,-0.016494446166507897,0.011983612370925994,0.016934006286599954,-0.01757038930098433,0.012349311085072106,-0.0013178649536720558,-0.0025893813458895748,-0.004085920141961183,-0.0039701816900261965,0.0286427081478992,0.031144396629794523,-0.016228832868911313,0.010220319502748694
19,patient5_B4,0.04515376638963672,0.03704702027643239,-0.020324157947402693,-0.006794786316687631,-0.02161007796758824,0.01832598144710181,-0.009546899881375099,-0.002368272519820043,-0.005523966136405959,0.026092989355889662,0.021427794418112017,-0.028438252020310962,-0.02233142027865447,-0.020606309562773137,-0.0008662111802023465,-0.009978787885854547,0.005173391044710293,0.036869275899867285,-0.007485227422434631,0.0026070464294821755,0.03358525526302819,0.03387530730937022,0.014033757229180814,0.0056880121234938255,-0.007019355630654458,0.011571214963561793,0.004816158964578606,0.0062339342145466626,-0.012660249035411688,0.0012680246280258448,0.010944150018600801,0.01628854748419104,0.03792019056048393,0.004155241943553026,-0.006784555790952009,0.009315203663399477,-0.003948577285192108,-0.01434992994068345,0.014359798770580225,-0.02043941167252522,0.011789876031727676,0.007090199778645597,-0.0019920939719668854,0.006331074289284387,-0.013691110790107338,0.0028483170105097137,0.009423892573244174,-0.0055172945034724944,0.01799519782262787,0.044930878036404255
20,patient5_B5,0.02868868395205093,-0.009972382729234276,0.09006489918788214,-0.08386375278275936,-0.04534272271223026,0.01085763205857569,-0.0015314295468781833,0.03111845137023802,-0.03976348998820752,0.043893380872823504,0.028591441374803944,0.03240849252645155,0.041716046464078844,0.024727160625670874,-0.020910147299797534,-0.00971454322809884,-0.022320018490244495,-0.011083039676514228,0.00029336789634955914,0.030151244037004112,-0.0033689093342232136,0.00710863330501868,0.009504799041395794,0.0005093423010609902,-0.01761850245866059,-0.019318093071922695,0.0037734283137436644,0.0032378522704741486,-0.006836771001091757,0.00046665841571477337,0.014353608137695073,-0.025817484855891255,-0.002185274663130185,0.008901998288789667,-2.2337568500217266e-05,0.0055339419445933485,-0.004485706200388843,-0.00998172798864249,-0.025579470640674066,-0.0018834075375016024,-0.000805744073325545,0.016607049746778797,0.01703688220445632,-0.02218730388015637,0.01161221352269295,-0.009889460876573242,0.005069533755992374,-0.0006690360585144854,0.01235999679841071,-0.00688516563791209
21,patient5_B6,0.04443739638522195,0.03358846818062726,-0.018220587321367755,-0.007943845921520044,-0.022549704874806124,0.018354195495079183,-0.010318571370753964,-0.0027844221192979074,-0.0011717053759847374,0.011710739937583673,-0.004855193507719165,-0.02805302636902005,-0.028593980590434095,-0.0019646578731427884,0.003502883444807225,-0.013018926552147255,0.003660854765044171,0.03318827972847673,0.0029610675308962093,0.04718098364627687,0.018504664481977046,0.01881197154391807,0.025261863812396448,0.00043798493724180287,-0.013057447737880944,-0.019821068143140334,0.011970686025423343,-0.008004621251569099,9.625964081981173e-05,-0.00025904546558148126,0.009761149356973272,-0.013607715821661232,0.03105698047914697,0.006068836236421341,0.016615101087764338,0.042429616979455395,-0.0040722151958188894,0.013459797663423362,0.03562228496765091,-0.013492418036893765,-0.02994867736115478,0.018696276239483004,0.06301921172083955,0.02397705701119714,0.0071509442089826075,-0.024640705611175658,0.012182640344092156,0.020119653224336013,0.022908804495495216,0.011488766570201944
22,patient5_B7,0.04494073078854663,0.02613067351030127,0.0008836617319963961,-0.010094577508767537,-0.015056445025605755,0.05296035493878962,-0.020489833872011056,-0.0038558135989167665,0.013588764046506926,-0.05767700686495941,-0.016195322285203716,0.038539208635772995,0.014945660273910066,-0.013898509800217512,-0.014071049346274822,0.02122951143037637,0.010740297966668817,-0.0083004075810236,0.0019091969727327196,-0.007652828486246238,-0.012063548496050056,-0.01129967592261533,-0.01342891028226126,-0.010995919069419087,-0.0038903676391896643,-0.014077696574214505,0.006897605384666723,0.027839380464435393,-0.0003838784217656336,-0.004319313176684504,0.011973480435642786,0.01855349063482781,0.014385868380240818,-0.021525452082824754,0.030682221176008714,0.034546324673817644,0.009415020097448339,-0.004215606474867188,-0.02236437200349546,-0.002892533109637533,0.03475825433634401,0.003583960062080888,0.0032817454689164196,-0.0038129571119922927,0.03404903179124284,0.0024055826970194585,0.052757899783829235,0.012102145561823692,0.017914303605406627,-0.012275449713965195
23,patient5_C10,0.0382149411713862,0.011043255030399489,0.05480039382610812,-0.06386261324251793,-0.04219005035658148,0.01871226374031789,-0.006125520022416062,0.02040921805691639,-0.022563356453667964,0.050046495958037424,-0.0032360732404828983,0.01526333528126277,0.022860997347398274,0.0052916481660840965,-0.02462664654755727,-0.003282558096576239,-0.0035835978031354566,0.0035328248729002867,-0.007472956996631222,0.025272471510989027,0.004142937532728483,-0.02762052440686338,-0.018856695325553088,-0.012555164707839829,-0.0015068670036695272,-0.00255955967956814,-0.013190048250985712,3.180315076957169e-05,-0.007642937832855161,0.011523522183386908,0.018708656725711405,0.00486974977663387,-0.007131203837047316,-0.011950264534340635,-0.001184797380937558,0.011757629541210258,-0.003999657378336111,-0.0042586159883735274,-0.0225127587752731,0.0009859140919618323,0.006516854765185877,0.004010958141447122,0.006788290987800351,0.009871449353458905,0.02128881452384386,-0.012098858805580428,0.019478765986350982,0.0336090798933375,-0.016653701971279463,0.005539749093848493
24,patient5_C12,0.030457628058858235,-0.01092234153683617,0.09066804420376655,-0.0865410896538686,-0.049272045254672193,0.016877270278839427,-0.003711613398206289,0.021577261061688818,-0.026157555733738732,0.04121125095446958,0.007481448089252126,0.05146858781732397,0.034315635926805026,-0.005508675993573081,-0.0368002526099779,0.010574043873536464,0.005994063919049617,0.012185835451129678,-0.021377872177224328,-0.012320577963599942,0.019740271527935657,-0.009686137901852968,-0.0190530616950217,-0.01992495307619766,-0.024960520144441067,-0.04435430368903985,-0.010259425658298365,-0.042143687526073566,-0.022032499754682022,0.004034011971399421,0.03506710465828176,-0.004528703006801923,-0.010119108019211894,-0.007597575256442298,-0.029394329026837966,-0.011933183375596488,0.0007622869727053304,-0.00015050446484258097,-0.025336927174544124,-0.007526210886963753,-0.01198779425566443,-0.012216097966712402,-0.0001490455584328321,0.007667314914098304,0.015593209347036553,-0.020487636025003232,0.0019208778341565785,0.02126003336601684,-0.012828169328304198,0.019832856354177742
25,patient5_C14,0.041365449438769276,0.028639912393142675,-0.0009354337522553653,-0.007319893243192771,-0.02114791673175546,0.05932021833567618,-0.028042228250817224,-0.0029042437118644536,0.005769160077054943,-0.040915432989369165,0.0004161641304621774,0.0018813862932516405,-0.01825861104753135,0.005839177079754674,0.02562984736143942,-0.03034954304176393,0.007286666406287149,0.005442959102993663,0.00420550634267078,-0.0032330180322026362,0.007294852229426912,0.004216044059555376,0.03501911142762492,0.019854783023914156,-0.0165858383755917,-0.010350522341543671,0.00658839161889586,0.0032108954248951235,-0.006744750885903988,-0.014096623732215985,-0.005106897934213706,-0.021880252962397824,-0.005629896312050139,-0.0030377955217033158,0.003855728549347383,0.006528286456738024,0.01866361083040504,-0.00741835584624969,0.03973517843807893,-0.0015105618289843895,-0.01799395046690288,-0.014376712578997633,0.029484753376171416,0.01110164719218384,-0.011311743251169933,-0.008642593311968347,-0.030422907522334095,0.009978172924246988,0.0002601056586944968,-0.0026007811136687185
26,patient5_C18,0.04333021765249264,0.034979971786938166,-0.009711587432736066,-0.013023553039993542,-0.03592278286698768,0.04676531004383229,-0.020769860864163527,-0.00412281877789793,0.01327475359520584,-0.008257358670072493,-0.033074441056009055,-0.011029222424564115,-0.050611655824871746,-0.014472052766597326,0.0024930522527099345,-0.01355691059987244,0.021885200219012683,0.02905482998542054,-0.008497146036629807,0.007890840561630488,-0.04752612239919793,-0.05013288776248694,-0.04166772495029907,0.021768108082084577,-0.02600848854248935,-0.05279125370203941,-0.011079688447403754,0.01817097644927739,0.046328351450175366,0.04315195581149941,-0.019340635003265,-0.0035147968149391805,-0.0036548335271801343,0.004790008197950024,0.025499621269903978,0.05309092217604193,-0.011813829802005345,-0.0036823349474719392,0.03431364964598901,-0.0036624919430891835,-0.04352665462491231,-0.04538414303413902,0.010298621257395347,0.0019915772156317946,0.009544940809145717,0.09291043279366261,0.06098104789874851,-0.015793671249277212,-0.08028360166456792,0.014136787206993589
